ParticipantID,Frame,Timer,HeadX,HeadY,HeadZ,HeadRX,HeadRY,HeadRZ,LHandX,LHandY,LHandZ,LHandRX,LHandRY,LHandRZ,RHandX,RHandY,RHandZ,RHandRX,RHandRY,RHandRZ,LEyeRX,LEyeRY,LEyeRZ,REyeRX,REyeRY,REyeRZ,LEyeConf,REyeConf
1,209,3.666712,-1.003161,1.509283,0.2814556,343.6425,102.1849,7.223979,-0.9952692,1.50538,0.3125762,343.6425,102.1849,7.223979,-1.011053,1.513185,0.2503351,343.6425,102.1849,7.223979,346.5623,98.55293,4.389025e-07,347.5024,92.93121,-4.372473e-07,0.5,0.5
1,215,3.793714,-1.085957,1.49906,0.1670274,346.0421,86.88399,3.469342,-1.087241,1.497161,0.1992879,346.0421,86.88399,3.469342,-1.084674,1.50096,0.1347668,346.0421,86.88399,3.469342,349.3076,88.17102,4.344297e-07,349.8663,82.56525,0.0,0.5,0.5
1,221,3.914678,-1.137657,1.51231,0.08115952,345.3806,78.3478,1.96836,-1.143911,1.511235,0.1128728,345.3806,78.3478,1.96836,-1.131404,1.513385,0.04944621,345.3806,78.3478,1.96836,351.3604,82.86338,-4.317864e-07,351.645,76.36675,4.314661e-07,0.5,0.5
1,227,4.028143,-1.155304,1.505201,0.04312668,347.4882,75.8532,359.188,-1.163304,1.505649,0.07446031,347.4882,75.8532,359.188,-1.147304,1.504754,0.01179305,347.4882,75.8532,359.188,353.576,79.45075,0.0,353.5314,74.0976,-2.148109e-07,0.5,0.5
1,234,4.147492,-1.158455,1.482992,0.03644846,2.466638,74.90276,1.02317,-1.166901,1.482415,0.06766262,2.466638,74.90276,1.02317,-1.150008,1.483569,0.00523431,2.466638,74.90276,1.02317,14.25144,75.80614,4.404415e-07,14.25368,70.50452,4.404459e-07,0.5,0.5
1,241,4.270923,-1.148937,1.463737,0.04089692,12.18839,73.78773,358.7839,-1.157826,1.464407,0.07198616,12.18839,73.78773,358.7839,-1.140049,1.463066,0.009807684,12.18839,73.78773,358.7839,28.34491,74.1726,-1.940162e-06,28.09632,67.79218,-1.93565e-06,0.5,0.5
1,242,4.288985,-1.146885,1.459204,0.04178477,14.17888,73.44061,358.524,-1.155904,1.460012,0.07283314,14.17888,73.44061,358.524,-1.137866,1.458397,0.0107364,14.17888,73.44061,358.524,27.75372,74.14474,9.647624e-07,27.55682,68.57555,2.889079e-06,0.5,0.5
1,247,4.380886,-1.139692,1.453377,0.04218987,17.03327,73.66169,358.5973,-1.148565,1.454134,0.07328165,17.03327,73.66169,358.5973,-1.130819,1.452621,0.01109809,17.03327,73.66169,358.5973,34.87451,73.40218,0.0,34.63007,68.01176,-2.075192e-06,0.5,0.5
1,248,4.400399,-1.13881,1.453014,0.04209246,17.29253,73.7135,358.8069,-1.147686,1.453657,0.07318593,17.29253,73.7135,358.8069,-1.129934,1.452371,0.010999,17.29253,73.7135,358.8069,35.24896,73.4163,2.090912e-06,35.01921,67.99975,-2.08502e-06,0.5,0.5
1,254,4.513557,-1.140977,1.453149,0.04040211,17.0032,73.68327,358.7913,-1.14987,1.453801,0.07149051,17.0032,73.68327,358.7913,-1.132084,1.452496,0.00931371,17.0032,73.68327,358.7913,35.38609,74.51786,-2.094461e-06,35.21195,69.09018,0.0,0.5,0.5
1,255,4.532954,-1.142892,1.453917,0.04005771,16.65683,73.62347,358.8066,-1.151824,1.454562,0.07113518,16.65683,73.62347,358.8066,-1.133961,1.453272,0.008980237,16.65683,73.62347,358.8066,35.18387,74.4912,-2.089236e-06,35.01197,69.07687,4.169669e-06,0.5,0.5
1,260,4.629019,-1.151431,1.460301,0.03834073,13.57736,73.74824,358.9533,-1.160348,1.460876,0.06942391,13.57736,73.74824,358.9533,-1.142515,1.459727,0.007257558,13.57736,73.74824,358.9533,22.09326,77.16306,-1.842863e-06,21.99167,70.72934,9.207704e-07,0.5,0.5
1,266,4.749494,-1.158846,1.467178,0.02834954,9.283808,76.02286,358.239,-1.166498,1.468159,0.05975776,9.283808,76.02286,358.239,-1.151194,1.466197,-0.003058668,9.283808,76.02286,358.239,8.729607,81.34592,4.3189e-07,8.600329,75.26012,0.0,0.5,0.5
1,267,4.766795,-1.159332,1.46643,0.02623783,10.06271,76.57656,358.4357,-1.166687,1.467299,0.05772026,10.06271,76.57656,358.4357,-1.151977,1.46556,-0.00524459,10.06271,76.57656,358.4357,9.444501,82.2215,8.655056e-07,9.327758,76.12264,4.32607e-07,0.5,0.5
1,272,4.864819,-1.158672,1.465909,0.01954422,9.325252,76.28865,357.4203,-1.166101,1.467346,0.0509885,9.325252,76.28865,357.4203,-1.151243,1.464473,-0.01190006,9.325252,76.28865,357.4203,11.25237,82.31183,4.352536e-07,11.05654,76.41301,0.0,0.5,0.5
1,273,4.879591,-1.158842,1.465449,0.01892882,9.234447,76.28693,357.5385,-1.166285,1.46682,0.05037265,9.234447,76.28693,357.5385,-1.151399,1.464078,-0.01251501,9.234447,76.28693,357.5385,9.85851,82.6991,1.299854e-06,9.662352,76.82442,0.0,0.5,0.5
1,278,4.988741,-1.156274,1.468018,0.02709487,7.462931,74.68706,357.7574,-1.164651,1.469273,0.05830806,7.462931,74.68706,357.7574,-1.147898,1.466763,-0.004118325,7.462931,74.68706,357.7574,9.329698,82.29659,0.0,9.193353,76.4317,8.648833e-07,0.5,0.5
1,279,5.004204,-1.155701,1.46895,0.03199959,7.47258,74.21185,357.92,-1.164348,1.470113,0.06314238,7.47258,74.21185,357.92,-1.147054,1.467786,0.0008567944,7.47258,74.21185,357.92,9.505208,82.12247,-4.328293e-07,9.357866,76.0273,0.0,0.5,0.5
1,285,5.110216,-1.153086,1.472689,0.05951845,5.943285,70.85145,358.6787,-1.163619,1.473431,0.09008811,5.943285,70.85145,358.6787,-1.142553,1.471948,0.0289488,5.943285,70.85145,358.6787,1.766187,77.01023,5.338622e-08,1.631925,71.02566,1.06765e-07,0.5,0.5
1,286,5.12965,-1.151229,1.473145,0.06844484,6.172025,71.49042,359.159,-1.161446,1.473617,0.0991266,6.172025,71.49042,359.159,-1.141011,1.472674,0.03776308,6.172025,71.49042,359.159,1.848826,77.7753,-1.067773e-07,1.736101,71.99688,1.601561e-07,0.5,0.5
1,292,5.235486,-1.14073,1.478248,0.1207333,4.508309,77.77409,358.335,-1.147504,1.479185,0.152344,4.508309,77.77409,358.335,-1.133956,1.477312,0.08912264,4.508309,77.77409,358.335,2.204996,83.73296,-1.068008e-07,2.082597,78.16871,0.0,0.5,0.5
1,298,5.354729,-1.123502,1.480114,0.207745,1.984562,78.64771,357.3216,-1.12981,1.481624,0.2394298,1.984562,78.64771,357.3216,-1.117194,1.478604,0.1760602,1.984562,78.64771,357.3216,359.8187,84.68674,-6.67014e-09,359.5753,78.90524,-4.002174e-08,0.5,0.5
1,304,5.475215,-1.108599,1.470156,0.2693555,4.673989,83.88441,356.7961,-1.111893,1.471958,0.3014787,4.673989,83.88441,356.7961,-1.105306,1.468355,0.2372322,4.673989,83.88441,356.7961,11.23414,91.67184,-4.352261e-07,11.06017,86.26135,-8.699315e-07,0.5,0.5
1,310,5.598329,-1.074329,1.472503,0.2991121,5.616927,87.93517,358.7162,-1.075423,1.473224,0.3314275,5.616927,87.93517,358.7162,-1.073235,1.471782,0.2667968,5.616927,87.93517,358.7162,13.53743,95.61299,-8.781717e-07,13.47262,89.93012,8.779331e-07,0.5,0.5
1,316,5.700278,-1.027339,1.475405,0.2965699,5.893126,86.49228,0.2183013,-1.02933,1.475282,0.3288502,5.893126,86.49228,0.2183013,-1.025347,1.475527,0.2642896,5.893126,86.49228,0.2183013,12.24691,94.66084,8.736559e-07,12.36521,89.2158,-8.740493e-07,0.5,0.5
1,323,5.838273,-0.9594177,1.484421,0.2776595,2.421318,85.35973,359.4206,-0.9620202,1.484748,0.3098949,2.421318,85.35973,359.4206,-0.9568152,1.484095,0.2454242,2.421318,85.35973,359.4206,9.026528,92.00608,0.0,9.017549,86.16746,0.0,0.5,0.5
1,330,5.952684,-0.9201052,1.483819,0.2801588,2.381008,83.50079,359.7318,-0.9237597,1.483971,0.3122932,2.381008,83.50079,359.7318,-0.9164507,1.483668,0.2480244,2.381008,83.50079,359.7318,10.24728,91.23838,4.338064e-07,10.29172,85.63204,-4.338674e-07,0.5,0.5
1,336,6.063127,-0.8975746,1.482941,0.3244703,2.681419,83.60536,0.6906149,-0.9011946,1.482551,0.3566066,2.681419,83.60536,0.6906149,-0.8939546,1.48333,0.292334,2.681419,83.60536,0.6906149,10.57756,91.26844,1.302798e-06,10.71084,85.66352,4.34456e-07,0.5,0.5
1,337,6.0818,-0.8954767,1.482288,0.3326317,2.506065,83.77982,0.6912799,-0.8989976,1.481898,0.364779,2.506065,83.77982,0.6912799,-0.8919558,1.482678,0.3004844,2.506065,83.77982,0.6912799,10.17463,91.43211,-8.674147e-07,10.31803,85.83484,0.0,0.5,0.5
1,344,6.196835,-0.8869165,1.464594,0.44226,9.475605,86.7206,359.5808,-0.8887276,1.464827,0.4745503,9.475605,86.7206,359.5808,-0.8851053,1.46436,0.4099697,9.475605,86.7206,359.5808,19.82173,91.05061,-9.075434e-07,19.89633,85.2632,-9.079705e-07,0.5,0.5
1,345,6.216623,-0.8856602,1.46016,0.4606372,10.53683,87.48943,359.3932,-0.8870142,1.460497,0.4929489,10.53683,87.48943,359.3932,-0.8843061,1.459823,0.4283254,10.53683,87.48943,359.3932,27.50437,87.34098,9.625671e-07,27.37387,81.62317,-3.845718e-06,0.5,0.5
1,350,6.317088,-0.8716143,1.445612,0.5650806,18.02773,91.5156,357.0002,-0.8702364,1.447222,0.597353,18.02773,91.5156,357.0002,-0.8729922,1.444003,0.5328082,18.02773,91.5156,357.0002,38.85052,93.85534,0.0,38.61279,87.7515,4.370587e-06,0.5,0.5
1,357,6.434735,-0.8525739,1.439751,0.6539885,23.80526,94.82961,355.9421,-0.8489373,1.441845,0.686057,23.80526,94.82961,355.9421,-0.8562105,1.437657,0.62192,23.80526,94.82961,355.9421,42.18052,99.51699,-4.60856e-06,41.95911,92.70117,-2.296256e-06,0.5,0.5
1,358,6.449415,-0.8520497,1.438359,0.6577473,23.59371,94.86504,356.4551,-0.8485146,1.440192,0.6898432,23.59371,94.86504,356.4551,-0.8555849,1.436527,0.6256515,23.59371,94.86504,356.4551,41.88619,99.95242,-4.587268e-06,41.67521,93.16892,-6.858297e-06,0.5,0.5
1,364,6.548033,-0.8574769,1.438106,0.6801955,22.96105,96.06302,357.2101,-0.8534542,1.439556,0.7122535,22.96105,96.06302,357.2101,-0.8614995,1.436657,0.6481375,22.96105,96.06302,357.2101,31.09359,103.305,1.994041e-06,31.02305,96.60564,0.0,0.5,0.5
1,365,6.567028,-0.8595427,1.438584,0.6839904,22.44848,96.2108,356.8614,-0.8553768,1.440221,0.7160211,22.44848,96.2108,356.8614,-0.8637086,1.436948,0.6519597,22.44848,96.2108,356.8614,30.84231,103.2953,-9.944001e-07,30.74858,96.61481,0.0,0.5,0.5
1,371,6.664497,-0.8585144,1.442379,0.6987731,20.69372,98.79832,358.3943,-0.853253,1.443227,0.7306729,20.69372,98.79832,358.3943,-0.8637758,1.441532,0.6668734,20.69372,98.79832,358.3943,29.52426,107.2549,2.943549e-06,29.59234,100.6677,9.818444e-07,0.5,0.5
1,372,6.679471,-0.8569348,1.441885,0.701547,21.10354,98.13197,358.9562,-0.8521507,1.442434,0.7335284,21.10354,98.13197,358.9562,-0.861719,1.441335,0.6695657,21.10354,98.13197,358.9562,30.14338,106.0868,0.0,30.21496,98.70075,1.976e-06,0.5,0.5
1,377,6.785477,-0.834383,1.425385,0.7406158,28.57546,82.47342,359.0505,-0.8383646,1.425856,0.7727082,28.57546,82.47342,359.0505,-0.8304014,1.424915,0.7085235,28.57546,82.47342,359.0505,42.64378,68.70337,4.642724e-06,41.95547,64.63527,0.0,0.5,0.5
1,378,6.801566,-0.8266584,1.420123,0.7530332,30.22109,76.37872,358.0021,-0.8337188,1.421097,0.7845799,30.22109,76.37872,358.0021,-0.819598,1.419148,0.7214864,30.22109,76.37872,358.0021,43.17585,70.02848,-4.682977e-06,42.42178,64.87027,-2.313126e-06,0.5,0.5
1,385,6.918472,-0.7798706,1.399281,0.7979597,36.34129,56.22068,354.2603,-0.7961693,1.401886,0.8257728,36.34129,56.22068,354.2603,-0.763572,1.396676,0.7701467,36.34129,56.22068,354.2603,50.49167,53.26719,8.052056e-06,49.4809,45.3925,0.0,0.5,0.5
1,392,7.040611,-0.7188624,1.392391,0.8190507,39.04431,51.11555,355.505,-0.7378598,1.39436,0.8451509,39.04431,51.11555,355.505,-0.699865,1.390423,0.7929505,39.04431,51.11555,355.505,51.39785,55.29623,0.0,51.01979,47.72836,0.0,0.5,0.5
1,398,7.141295,-0.6748284,1.391472,0.8345777,41.46302,45.57346,356.7586,-0.6965665,1.392842,0.8584852,41.46302,45.57346,356.7586,-0.6530902,1.390101,0.8106701,41.46302,45.57346,356.7586,56.7076,47.51225,3.110784e-06,56.26477,38.64995,-3.074689e-06,0.5,0.5
1,399,7.159625,-0.6624337,1.389229,0.8407878,41.43452,43.55381,357.0504,-0.6850829,1.390477,0.8638412,41.43452,43.55381,357.0504,-0.6397845,1.387981,0.8177345,41.43452,43.55381,357.0504,57.64617,46.65679,-3.190803e-06,57.16069,37.95905,3.148802e-06,0.5,0.5
1,400,7.16888,-0.6597347,1.388702,0.8423634,41.47183,43.03309,357.1089,-0.6826079,1.389924,0.8651958,41.47183,43.03309,357.1089,-0.6368614,1.38748,0.8195311,41.47183,43.03309,357.1089,57.94314,45.53361,-3.21717e-06,57.5092,36.36806,-3.178818e-06,0.5,0.5
1,405,7.266231,-0.6470919,1.386685,0.8561001,43.14028,38.55861,356.9948,-0.6716248,1.387922,0.8771382,43.14028,38.55861,356.9948,-0.6225589,1.385448,0.8350621,43.14028,38.55861,356.9948,58.38745,45.27682,0.0,58.20851,36.30393,3.241175e-06,0.5,0.5
1,412,7.396589,-0.6299344,1.389294,0.8675796,41.9634,42.0937,358.9807,-0.653672,1.389722,0.8895419,41.96341,42.0937,358.9807,-0.6061968,1.388866,0.8456174,41.96341,42.0937,358.9807,56.68314,45.30827,-3.108764e-06,56.51089,35.92399,0.0,0.5,0.5
1,419,7.505867,-0.6042299,1.400421,0.8985797,38.70217,51.78704,0.47179,-0.6243663,1.400213,0.9238874,38.70217,51.78704,0.47179,-0.5840935,1.400629,0.8732719,38.70217,51.78704,0.47179,55.12251,56.30639,0.0,55.46165,47.21363,0.0,0.5,0.5
1,420,7.515469,-0.6008789,1.403653,0.8994465,37.87526,54.21535,1.124293,-0.6201029,1.403152,0.92545,37.87526,54.21535,1.124293,-0.5816548,1.404154,0.8734429,37.87526,54.21535,1.124293,43.8797,71.53792,2.368972e-06,44.98741,64.0974,0.0,0.5,0.5
1,427,7.640808,-0.570883,1.448356,0.8814145,20.66937,90.10301,6.549818,-0.5721275,1.444904,0.9135476,20.66937,90.10301,6.549818,-0.5696386,1.451807,0.8492814,20.66937,90.10301,6.549818,19.99146,112.4308,0.0,21.2867,106.8992,-1.832574e-06,0.5,0.5
1,433,7.747672,-0.5757453,1.467712,0.8685269,11.96574,109.4753,4.728198,-0.5655202,1.465104,0.8990989,11.96574,109.4753,4.728198,-0.5859703,1.47032,0.837955,11.96574,109.4753,4.728198,14.49681,124.0769,0.0,15.39105,117.4595,0.0,0.5,0.5
1,439,7.869637,-0.5762298,1.468666,0.8885312,9.804436,115.3322,2.917065,-0.562663,1.467044,0.9178452,9.804436,115.3322,2.917065,-0.5897965,1.470288,0.8592172,9.804436,115.3322,2.917065,12.81501,129.3382,8.755833e-07,13.42546,122.741,0.0,0.5,0.5
1,440,7.885154,-0.5730004,1.466545,0.8995337,9.852195,114.3553,3.530334,-0.5599985,1.464583,0.9290819,9.852195,114.3553,3.530334,-0.5860022,1.468508,0.8699855,9.852195,114.3553,3.530334,12.58993,129.1858,4.374042e-07,13.19629,122.8235,-8.769301e-07,0.5,0.5
1,446,7.985819,-0.5568303,1.448396,0.9637351,18.17158,93.49139,3.69959,-0.5555145,1.446413,0.9959893,18.17158,93.49139,3.69959,-0.5581462,1.450378,0.9314809,18.17158,93.49139,3.69959,24.46195,94.12824,9.37969e-07,24.60876,88.54037,9.390667e-07,0.5,0.5
1,447,8.00898,-0.5550042,1.441458,0.977059,20.99229,88.29762,2.852339,-0.5565401,1.439956,1.009329,20.99229,88.29762,2.852339,-0.5534683,1.442961,0.9447886,20.99229,88.29762,2.852339,30.99563,87.04756,-3.983981e-06,30.88997,81.188,0.0,0.5,0.5
1,453,8.113495,-0.5573516,1.395849,1.051005,39.19075,61.12664,0.002491768,-0.5729694,1.395847,1.079326,39.19075,61.12664,0.002491768,-0.5417337,1.39585,1.022684,39.19075,61.12664,0.002491768,56.01618,50.10683,0.0,55.15315,43.50644,2.988436e-06,0.5,0.5
1,459,8.229599,-0.5701718,1.360521,1.119837,50.94939,38.7537,356.6125,-0.5944204,1.361725,1.141204,50.94939,38.7537,356.6125,-0.5459233,1.359317,1.098469,50.94939,38.7537,356.6125,66.7061,48.59138,8.636016e-06,66.47779,36.30085,4.278445e-06,0.5,0.5
1,460,8.236994,-0.5719683,1.358081,1.128415,52.42519,35.38807,355.7851,-0.5971727,1.35953,1.14863,52.42519,35.38807,355.7851,-0.546764,1.356632,1.1082,52.42519,35.38807,355.7851,68.55412,44.30778,0.0,68.18918,31.07875,2.297912e-06,0.5,0.5
1,467,8.357758,-0.5584332,1.348883,1.138689,54.53752,32.17243,358.5564,-0.5854469,1.349356,1.156466,54.53752,32.17244,358.5564,-0.5314195,1.34841,1.120911,54.53752,32.17244,358.5564,67.86398,58.42724,0.0,69.32176,43.62675,0.0,0.5,0.5
1,473,8.463404,-0.5388505,1.344877,1.130219,56.99249,24.43322,358.4701,-0.567986,1.345348,1.144251,56.99249,24.43322,358.4701,-0.509715,1.344407,1.116187,56.99249,24.43322,358.4701,73.21907,48.63139,0.0,74.3073,29.1649,-6.313074e-06,0.5,0.5
1,474,8.478603,-0.5350969,1.344275,1.127259,56.74352,22.32241,358.1846,-0.5646747,1.344837,1.14033,56.74352,22.32241,358.1846,-0.5055192,1.343713,1.114189,56.74352,22.32241,358.1846,72.50528,49.23123,-1.136024e-05,73.79832,31.29223,-3.059909e-06,0.5,0.5
1,480,8.591812,-0.519268,1.343873,1.103964,57.60905,13.73259,356.9094,-0.5502901,1.344807,1.11306,57.60906,13.73259,356.9094,-0.4882458,1.342939,1.094867,57.60906,13.73259,356.9094,72.52677,38.38609,0.0,73.58408,20.29172,3.02105e-06,0.5,0.5
1,481,8.597569,-0.5144437,1.344247,1.0971,57.51357,11.82811,356.5534,-0.5457054,1.345291,1.105323,57.51357,11.82811,356.5534,-0.483182,1.343203,1.088878,57.51357,11.82811,356.5534,71.95844,36.72291,0.0,72.95293,19.16314,0.0,0.5,0.5
1,487,8.711568,-0.4977,1.345958,1.070005,56.50832,9.600657,357.5572,-0.5293682,1.346719,1.076527,56.50832,9.600657,357.5572,-0.4660318,1.345198,1.063482,56.50832,9.600657,357.5572,71.2699,29.34151,0.0,72.03453,10.9859,1.384001e-06,0.5,0.5
1,488,8.733316,-0.4932088,1.347283,1.062686,56.21086,9.700063,357.9265,-0.5249036,1.347933,1.06909,56.21086,9.700063,357.9265,-0.4615141,1.346632,1.056281,56.21086,9.700063,357.9265,71.0867,29.3664,-5.267974e-06,71.87595,11.18616,0.0,0.5,0.5
1,493,8.828243,-0.4693115,1.351523,1.031742,54.94522,11.06744,357.9734,-0.5008523,1.35218,1.038865,54.94522,11.06744,357.9734,-0.4377707,1.350866,1.024618,54.94522,11.06744,357.9734,69.72942,44.01699,4.92864e-06,71.80354,29.07166,5.468067e-06,0.5,0.5
1,494,8.84294,-0.4629633,1.351062,1.025067,54.75252,12.18937,357.943,-0.4943555,1.351732,1.032818,54.75252,12.18937,357.943,-0.4315711,1.350392,1.017316,54.75252,12.18937,357.943,70.62091,38.13268,5.146055e-06,72.06087,22.76201,-2.771932e-06,0.5,0.5
1,500,8.942727,-0.4383232,1.352279,0.9972063,54.38279,13.72944,356.8481,-0.4693504,1.353314,1.006275,54.38279,13.72944,356.8481,-0.4072961,1.351243,0.9881377,54.38279,13.72944,356.8481,69.57742,32.26987,-4.893505e-06,70.30245,17.38021,0.0,0.5,0.5
1,501,8.962304,-0.4356188,1.352169,0.9932787,54.45021,13.91173,356.3054,-0.4665391,1.35338,1.002684,54.45021,13.91173,356.3054,-0.4046985,1.350957,0.9838731,54.45021,13.91173,356.3054,69.77738,30.12856,-2.46992e-06,70.23965,14.46206,-2.525308e-06,0.5,0.5
1,507,9.062853,-0.4198927,1.34853,0.9726902,54.27608,16.46785,356.5543,-0.4504045,1.349665,0.9833552,54.27608,16.46785,356.5543,-0.389381,1.347395,0.9620253,54.27608,16.46785,356.5543,69.22186,27.98989,-2.406689e-06,69.30142,13.47363,-1.207765e-06,0.5,0.5
1,508,9.081667,-0.4184998,1.348793,0.9702687,54.49323,16.05991,356.2516,-0.4490368,1.350021,0.9808506,54.49323,16.05991,356.2516,-0.3879627,1.347565,0.9596867,54.49323,16.05991,356.2516,69.53005,27.12779,2.441335e-06,69.55023,12.97141,2.44364e-06,0.5,0.5
1,514,9.182786,-0.4100195,1.35457,0.9602264,52.97186,12.86161,354.5382,-0.4408597,1.356424,0.9697888,52.97186,12.86161,354.5382,-0.3791792,1.352716,0.950664,52.97186,12.86161,354.5382,68.66321,21.62304,0.0,68.29345,7.534333,-1.154206e-06,0.5,0.5
1,515,9.197307,-0.4101529,1.354717,0.9607884,53.07506,12.62882,354.5999,-0.4410402,1.356546,0.9702024,53.07506,12.62882,354.5999,-0.3792655,1.352889,0.9513745,53.07506,12.62882,354.5999,68.57581,20.76727,2.337376e-06,68.18553,6.743569,-5.743864e-07,0.5,0.5
1,521,9.315848,-0.4231143,1.363456,0.9666758,48.6667,0.5221131,350.026,-0.4549278,1.367156,0.9711721,48.6667,0.5221131,350.026,-0.3913009,1.359757,0.9621795,48.6667,0.5221131,350.026,66.51929,13.8022,-2.142788e-06,66.06852,0.9754253,-6.577302e-08,0.5,0.5
1,527,9.428513,-0.4468445,1.37865,0.9647,42.15252,347.3226,346.6038,-0.478643,1.384205,0.9627014,42.15252,347.3226,346.6038,-0.415046,1.373095,0.9666986,42.15252,347.3226,346.6038,49.04884,331.0689,0.0,47.04796,325.5804,0.0,0.5,0.5
1,528,9.443183,-0.4506721,1.382221,0.9632801,41.03536,345.374,346.5994,-0.4823565,1.387875,0.9600974,41.03536,345.374,346.5994,-0.4189877,1.376567,0.9664629,41.03536,345.374,346.5994,48.78309,331.2654,0.0,46.72173,325.4695,0.0,0.5,0.5
1,535,9.555245,-0.4673999,1.403155,0.9595318,35.39528,336.5712,348.6563,-0.4979607,1.408341,0.9503045,35.39528,336.5712,348.6563,-0.4368391,1.397969,0.9687592,35.39528,336.5712,348.6563,45.65737,329.1601,0.0,43.97296,322.5001,0.0,0.5,0.5
1,536,9.573786,-0.4710005,1.407485,0.9593047,34.34823,334.743,349.1788,-0.5011922,1.412498,0.948849,34.34823,334.743,349.1788,-0.4408087,1.402472,0.9697605,34.34823,334.743,349.1788,43.74139,328.8644,2.363492e-06,42.17551,322.5908,-2.304097e-06,0.5,0.5
1,542,9.679649,-0.4826976,1.422728,0.9557251,31.90912,327.5953,350.741,-0.5111216,1.427145,0.9409413,31.90912,327.5953,350.741,-0.4542736,1.418311,0.9705089,31.90912,327.5953,350.741,41.21948,325.4389,-1.135049e-06,40.03261,318.9621,0.0,0.5,0.5
1,549,9.796592,-0.4931794,1.452875,0.9521824,19.47194,320.1997,352.5607,-0.5187114,1.456823,0.9327266,19.47194,320.1997,352.5607,-0.4676474,1.448927,0.9716381,19.47194,320.1997,352.5607,22.75599,325.4634,-1.388761e-06,21.93115,318.7739,9.203783e-07,0.5,0.5
1,550,9.811483,-0.4951525,1.457649,0.9521564,17.51678,318.9338,352.6887,-0.5201522,1.461574,0.9320168,17.51678,318.9338,352.6887,-0.4701528,1.453724,0.9722961,17.51678,318.9338,352.6887,21.40584,323.4103,4.585158e-07,20.6269,317.0193,-1.368382e-06,0.5,0.5
1,556,9.908855,-0.51857,1.467648,0.9575406,13.88599,312.492,355.9395,-0.540767,1.469871,0.9341237,13.88599,312.492,355.9395,-0.4963731,1.465424,0.9809574,13.88599,312.492,355.9395,18.62335,318.588,4.504744e-07,18.21862,312.5124,-4.494158e-07,0.5,0.5
1,557,9.923553,-0.5230573,1.46704,0.9614427,14.68081,313.1958,356.0168,-0.5455567,1.469213,0.9383115,14.68081,313.1958,356.0168,-0.500558,1.464866,0.9845739,14.68081,313.1958,356.0168,18.37996,319.6331,-4.498345e-07,18.07418,313.7957,0.0,0.5,0.5
1,564,10.04031,-0.5911441,1.455721,1.010701,20.11779,321.3283,357.6805,-0.6166553,1.45695,0.9908602,20.11779,321.3283,357.6805,-0.5656329,1.454492,1.030542,20.11779,321.3283,357.6805,33.63474,327.5226,0.0,33.65155,320.779,0.0,0.5,0.5
1,571,10.15197,-0.6823698,1.444747,1.051511,21.76511,328.8008,359.671,-0.7100693,1.44492,1.034817,21.76511,328.8008,359.671,-0.6546702,1.444575,1.068206,21.76511,328.8008,359.671,35.19941,334.8912,0.0,35.34279,327.9983,0.0,0.5,0.5
1,572,10.16657,-0.6986014,1.442406,1.057114,21.86355,330.1566,359.4704,-0.7267087,1.442683,1.041117,21.86355,330.1566,359.4704,-0.6704942,1.442128,1.073111,21.86355,330.1566,359.4704,35.53392,335.109,1.049156e-06,35.63411,328.4827,0.0,0.5,0.5
1,578,10.27617,-0.7788912,1.436215,1.084664,22.50332,336.2238,0.1268938,-0.808477,1.436148,1.0716,22.50332,336.2238,0.1268938,-0.7493054,1.436281,1.097728,22.50332,336.2238,0.1268938,37.57288,339.7711,-1.07721e-06,37.64779,332.6906,1.078296e-06,0.5,0.5
1,585,10.38296,-0.8264854,1.446097,1.07693,19.08886,340.4781,359.6926,-0.8569866,1.44626,1.066176,19.08886,340.4781,359.6926,-0.7959842,1.445933,1.087684,19.08886,340.4781,359.6926,32.22968,346.4981,5.046438e-07,32.4001,339.5394,0.0,0.5,0.5
1,586,10.40217,-0.8296708,1.447103,1.072957,18.45581,341.948,359.9686,-0.8604224,1.44712,1.062941,18.45581,341.948,359.9686,-0.7989193,1.447086,1.082974,18.45581,341.948,359.9686,31.34249,347.951,-2.499123e-07,31.52646,341.0591,0.0,0.5,0.5
1,593,10.51319,-0.794979,1.459314,1.008837,12.9301,19.55852,4.624168,-0.8255509,1.456773,1.019079,12.9301,19.55852,4.624168,-0.7644071,1.461856,0.9985952,12.9301,19.55852,4.624168,30.03244,18.27311,1.479263e-06,30.64529,12.67569,0.0,0.5,0.5
1,600,10.62207,-0.7430984,1.471241,0.8855253,8.976912,70.05565,7.171745,-0.7546363,1.467252,0.9154747,8.976912,70.05565,7.171745,-0.7315604,1.475229,0.8555759,8.976912,70.05565,7.171745,15.75429,91.38092,0.0,16.68736,87.63197,-8.913104e-07,0.5,0.5
1,601,10.64126,-0.7424603,1.47262,0.8549234,8.099683,80.14721,7.331448,-0.7485222,1.468535,0.8864282,8.099683,80.14721,7.331448,-0.7363984,1.476706,0.8234185,8.099683,80.14721,7.331448,15.1608,94.99495,8.845601e-07,16.08784,91.25084,8.885719e-07,0.5,0.5
1,607,10.75547,-0.7904625,1.477181,0.7803105,8.385122,98.38528,5.560488,-0.7862204,1.474081,0.8122227,8.385122,98.38528,5.560488,-0.7947046,1.480282,0.7483982,8.385122,98.38528,5.560488,16.63179,105.5401,0.0,17.39817,99.61796,0.0,0.5,0.5
